Connecting to host 192.168.20.2, port 5201
[  5] local 192.168.10.2 port 39146 connected to 192.168.20.2 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  71.9 MBytes   603 Mbits/sec  3896    747 KBytes       
[  5]   1.00-2.00   sec  71.2 MBytes   597 Mbits/sec  3422    318 KBytes       
[  5]   2.00-3.00   sec  65.2 MBytes   548 Mbits/sec  2385    445 KBytes       
[  5]   3.00-4.00   sec  68.9 MBytes   577 Mbits/sec  2377    509 KBytes       
[  5]   4.00-5.00   sec  70.8 MBytes   595 Mbits/sec  3322    622 KBytes       
[  5]   5.00-6.00   sec  68.4 MBytes   573 Mbits/sec  3284    721 KBytes       
[  5]   6.00-7.00   sec  66.9 MBytes   561 Mbits/sec  4149    716 KBytes       
[  5]   7.00-8.00   sec  69.4 MBytes   583 Mbits/sec  4075    707 KBytes       
[  5]   8.00-9.00   sec  68.5 MBytes   574 Mbits/sec  3474    738 KBytes       
[  5]   9.00-10.00  sec  69.6 MBytes   584 Mbits/sec  2724    568 KBytes       
[  5]  10.00-11.00  sec  69.1 MBytes   580 Mbits/sec  2898    761 KBytes       
[  5]  11.00-12.00  sec  67.2 MBytes   565 Mbits/sec  3055    761 KBytes       
[  5]  12.00-13.00  sec  66.5 MBytes   558 Mbits/sec  3333    619 KBytes       
[  5]  13.00-14.00  sec  70.9 MBytes   594 Mbits/sec  3252    605 KBytes       
[  5]  14.00-15.00  sec  63.8 MBytes   535 Mbits/sec  2856    673 KBytes       
[  5]  15.00-16.00  sec  58.9 MBytes   494 Mbits/sec  2647    605 KBytes       
[  5]  16.00-17.00  sec  66.5 MBytes   558 Mbits/sec  3105    573 KBytes       
[  5]  17.00-18.00  sec  67.8 MBytes   568 Mbits/sec  3530    687 KBytes       
[  5]  18.00-19.00  sec  64.6 MBytes   542 Mbits/sec  2426    684 KBytes       
[  5]  19.00-20.00  sec  65.2 MBytes   548 Mbits/sec  3528    573 KBytes       
[  5]  20.00-21.00  sec  52.4 MBytes   440 Mbits/sec  2006    529 KBytes       
[  5]  21.00-22.00  sec  67.0 MBytes   562 Mbits/sec  3402    659 KBytes       
[  5]  22.00-23.00  sec  67.6 MBytes   567 Mbits/sec  2922    769 KBytes       
[  5]  23.00-24.00  sec  67.8 MBytes   568 Mbits/sec  4019    577 KBytes       
[  5]  24.00-25.00  sec  62.6 MBytes   526 Mbits/sec  2167    557 KBytes       
[  5]  25.00-26.00  sec  66.9 MBytes   561 Mbits/sec  2851    509 KBytes       
[  5]  26.00-27.00  sec  60.8 MBytes   509 Mbits/sec  2899    526 KBytes       
[  5]  27.00-28.00  sec  54.0 MBytes   453 Mbits/sec  3102    370 KBytes       
[  5]  28.00-29.00  sec  66.5 MBytes   558 Mbits/sec  2466    505 KBytes       
[  5]  29.00-30.00  sec  66.2 MBytes   556 Mbits/sec  3174    501 KBytes       
[  5]  30.00-31.00  sec  64.5 MBytes   541 Mbits/sec  2791    430 KBytes       
[  5]  31.00-32.00  sec  66.9 MBytes   561 Mbits/sec  3122    752 KBytes       
[  5]  32.00-33.00  sec  65.5 MBytes   549 Mbits/sec  3470    571 KBytes       
[  5]  33.00-34.00  sec  64.0 MBytes   537 Mbits/sec  2494    704 KBytes       
[  5]  34.00-35.00  sec  64.9 MBytes   544 Mbits/sec  3552    518 KBytes       
[  5]  35.00-36.00  sec  64.4 MBytes   540 Mbits/sec  4026    154 KBytes       
[  5]  36.00-37.00  sec  63.2 MBytes   531 Mbits/sec  3240    416 KBytes       
[  5]  37.00-38.00  sec  63.4 MBytes   531 Mbits/sec  3565    639 KBytes       
[  5]  38.00-39.00  sec  64.9 MBytes   544 Mbits/sec  3998    573 KBytes       
[  5]  39.00-40.00  sec  65.9 MBytes   553 Mbits/sec  3305    612 KBytes       
[  5]  40.00-41.00  sec  65.2 MBytes   547 Mbits/sec  3200    775 KBytes       
[  5]  41.00-42.00  sec  65.4 MBytes   548 Mbits/sec  3500    611 KBytes       
[  5]  42.00-43.00  sec  64.5 MBytes   541 Mbits/sec  2475    800 KBytes       
[  5]  43.00-44.00  sec  62.0 MBytes   520 Mbits/sec  2246    764 KBytes       
[  5]  44.00-45.00  sec  63.6 MBytes   534 Mbits/sec  3576    509 KBytes       
[  5]  45.00-46.00  sec  62.9 MBytes   528 Mbits/sec  2796    693 KBytes       
[  5]  46.00-47.00  sec  57.1 MBytes   478 Mbits/sec  2741   5.66 KBytes       
[  5]  47.00-48.00  sec  57.6 MBytes   484 Mbits/sec  2400    789 KBytes       
[  5]  48.00-49.00  sec  61.9 MBytes   519 Mbits/sec  2383    566 KBytes       
[  5]  49.00-50.00  sec  62.9 MBytes   527 Mbits/sec  2286    741 KBytes       
[  5]  50.00-51.00  sec  63.0 MBytes   529 Mbits/sec  3076    553 KBytes       
[  5]  51.00-52.00  sec  62.5 MBytes   524 Mbits/sec  4445    355 KBytes       
[  5]  52.00-53.00  sec  63.5 MBytes   533 Mbits/sec  3218    573 KBytes       
[  5]  53.00-54.00  sec  62.5 MBytes   524 Mbits/sec  3139    577 KBytes       
[  5]  54.00-55.00  sec  63.1 MBytes   530 Mbits/sec  3572    605 KBytes       
